"","Bird","Plant","Occupancy","Iteration","True_State"
"89",10,1,0,"22",2
"90",10,1,0,"72",2
"91",10,1,1,"54",2
"92",10,1,0,"7",2
"93",10,1,2,"12",2
"94",10,1,0,"89",2
"95",10,10,3,"51",4
"96",10,10,0,"84",4
"97",10,10,1,"34",4
"98",10,10,1,"67",4
"99",10,10,6,"20",4
"100",10,10,4,"83",4
"101",10,10,2,"21",4
"102",10,10,4,"2",4
"103",10,10,5,"3",4
"104",10,10,4,"53",4
"105",10,10,4,"23",4
"106",10,10,5,"68",4
"107",10,10,1,"36",4
"108",10,10,3,"19",4
"109",10,10,3,"32",4
"110",10,10,4,"35",4
"111",10,10,3,"33",4
"112",10,10,8,"1",4
"113",10,10,6,"52",4
"114",10,10,4,"69",4
"115",10,10,5,"85",4
"116",10,10,2,"5",4
"117",10,10,7,"18",4
"118",10,10,3,"78",4
"119",10,10,3,"56",4
"120",10,10,3,"16",4
"121",10,10,3,"6",4
"122",10,10,3,"37",4
"123",10,10,4,"54",4
"124",10,10,4,"88",4
"125",10,10,4,"82",4
"126",10,10,7,"14",4
"127",10,10,5,"47",4
"128",10,10,2,"55",4
"129",10,10,6,"30",4
"130",10,10,7,"40",4
"131",10,10,3,"62",4
"132",10,10,2,"29",4
"133",10,10,6,"45",4
"134",10,10,3,"89",4
"135",10,10,2,"71",4
"136",10,10,5,"65",4
"137",10,10,5,"49",4
"138",10,10,1,"87",4
"139",10,10,4,"4",4
"140",10,10,2,"70",4
"141",10,10,2,"80",4
"142",10,10,4,"31",4
"143",10,10,4,"63",4
"144",10,10,7,"41",4
"145",10,10,6,"79",4
"146",10,10,3,"8",4
"147",10,10,2,"24",4
"148",10,10,1,"50",4
"149",10,10,3,"22",4
"150",10,10,3,"38",4
"151",10,10,2,"77",4
"152",10,10,4,"66",4
"153",10,10,4,"25",4
"154",10,10,5,"48",4
"155",10,10,4,"81",4
"156",10,10,6,"64",4
"157",10,10,4,"7",4
"158",10,10,1,"91",4
"159",10,10,2,"13",4
"160",10,10,7,"46",4
"161",10,10,4,"12",4
"162",10,10,4,"39",4
"163",10,10,2,"17",4
"164",10,10,9,"11",4
"165",10,10,6,"60",4
"166",10,10,2,"15",4
"167",10,10,3,"86",4
"168",10,10,4,"57",4
"169",10,10,2,"73",4
"170",10,10,5,"90",4
"171",10,10,9,"9",4
"172",10,10,6,"72",4
"173",10,10,2,"59",4
"174",10,10,3,"76",4
"175",10,10,2,"92",4
"176",10,10,3,"43",4
"177",10,10,2,"94",4
"178",10,10,5,"26",4
"179",10,10,2,"27",4
"180",10,10,5,"61",4
"181",10,10,8,"28",4
"182",10,10,2,"74",4
"183",10,10,7,"58",4
"184",10,10,3,"42",4
"185",10,10,3,"75",4
"186",10,10,2,"10",4
"187",10,10,6,"44",4
"188",10,10,3,"93",4
"189",10,11,0,"23",0
"190",10,11,2,"89",0
"191",10,11,5,"90",0
"192",10,11,2,"56",0
"193",10,11,1,"24",0
"194",10,11,0,"84",0
"195",10,11,0,"6",0
"196",10,11,0,"18",0
"197",10,11,2,"8",0
"198",10,11,0,"2",0
"199",10,11,1,"55",0
"200",10,11,2,"67",0
"201",10,11,0,"22",0
"202",10,11,2,"73",0
"203",10,11,1,"40",0
"204",10,11,1,"72",0
"205",10,11,4,"20",0
"206",10,11,0,"57",0
"207",10,11,0,"71",0
"208",10,11,0,"16",0
"209",10,11,0,"34",0
"210",10,11,1,"19",0
"211",10,11,0,"52",0
"212",10,11,1,"51",0
"213",10,11,1,"58",0
"214",10,11,2,"7",0
"215",10,11,3,"38",0
"216",10,11,0,"85",0
"217",10,11,0,"17",0
"218",10,11,0,"70",0
"219",10,11,1,"36",0
"220",10,11,4,"66",0
"221",10,11,0,"53",0
"222",10,11,2,"68",0
"223",10,11,1,"35",0
"224",10,11,1,"3",0
"225",10,11,1,"91",0
"226",10,11,0,"41",0
"227",10,11,4,"31",0
"228",10,11,0,"13",0
"229",10,11,1,"39",0
"230",10,11,1,"94",0
"231",10,11,2,"88",0
"232",10,11,1,"37",0
"233",10,11,0,"4",0
"234",10,11,0,"15",0
"235",10,11,1,"74",0
"236",10,11,2,"9",0
"237",10,11,2,"25",0
"238",10,11,0,"47",0
"239",10,11,0,"10",0
"240",10,11,1,"92",0
"241",10,11,1,"63",0
"242",10,11,1,"12",0
"243",10,11,2,"62",0
"244",10,11,0,"33",0
"245",10,11,1,"54",0
"246",10,11,0,"21",0
"247",10,11,2,"87",0
"248",10,11,1,"69",0
"249",10,11,1,"86",0
"250",10,11,0,"14",0
"251",10,11,2,"42",0
"252",10,11,0,"64",0
"253",10,11,1,"27",0
"254",10,11,1,"81",0
"255",10,11,1,"29",0
"256",10,11,1,"45",0
"257",10,11,1,"50",0
"258",10,11,1,"1",0
"259",10,11,1,"5",0
"260",10,11,1,"60",0
"261",10,11,2,"32",0
"262",10,11,2,"59",0
"263",10,11,2,"26",0
"264",10,11,0,"44",0
"265",10,11,1,"75",0
"266",10,11,4,"79",0
"267",10,11,2,"82",0
"268",10,11,3,"46",0
"269",10,11,1,"80",0
"270",10,11,0,"65",0
"271",10,11,1,"30",0
"272",10,11,1,"49",0
"273",10,11,2,"76",0
"274",10,11,0,"77",0
"275",10,11,0,"43",0
"276",10,11,0,"48",0
"277",10,11,2,"83",0
"278",10,11,0,"61",0
"279",10,11,0,"11",0
"280",10,11,0,"28",0
"281",10,11,1,"78",0
"282",10,11,2,"93",0
"283",10,12,2,"70",0
"284",10,12,3,"45",0
"285",10,12,2,"63",0
"286",10,12,4,"34",0
"287",10,12,2,"32",0
"288",10,12,4,"68",0
"289",10,12,4,"54",0
"290",10,12,0,"40",0
"291",10,12,4,"58",0
"292",10,12,5,"41",0
"293",10,12,2,"14",0
"294",10,12,2,"28",0
"295",10,12,0,"72",0
"296",10,12,2,"91",0
"297",10,12,2,"51",0
"298",10,12,1,"26",0
"299",10,12,2,"55",0
"300",10,12,3,"88",0
"301",10,12,1,"42",0
"302",10,12,2,"60",0
"303",10,12,1,"53",0
"304",10,12,3,"20",0
"305",10,12,3,"35",0
"306",10,12,2,"74",0
"307",10,12,3,"19",0
"308",10,12,4,"56",0
"309",10,12,0,"77",0
"310",10,12,3,"67",0
"311",10,12,2,"37",0
"312",10,12,1,"17",0
"313",10,12,1,"49",0
"314",10,12,2,"82",0
"315",10,12,1,"36",0
"316",10,12,2,"48",0
"317",10,12,4,"31",0
"318",10,12,3,"80",0
"319",10,12,0,"13",0
"320",10,12,3,"62",0
"321",10,12,3,"29",0
"322",10,12,4,"23",0
"323",10,12,1,"43",0
"324",10,12,0,"76",0
"325",10,12,1,"44",0
"326",10,12,4,"61",0
"327",10,12,1,"11",0
"328",10,12,1,"93",0
"329",10,12,3,"75",0
"330",10,12,2,"59",0
"331",10,12,3,"9",0
"332",10,12,2,"25",0
"333",10,12,4,"73",0
"334",10,12,7,"57",0
"335",10,12,3,"90",0
"336",10,12,0,"12",0
"337",10,12,0,"38",0
"338",10,12,2,"71",0
"339",10,12,4,"6",0
"340",10,12,0,"22",0
"341",10,12,1,"5",0
"342",10,12,2,"69",0
"343",10,12,0,"21",0
"344",10,12,1,"4",0
"345",10,12,3,"3",0
"346",10,12,4,"85",0
"347",10,12,0,"52",0
"348",10,12,2,"2",0
"349",10,12,3,"7",0
"350",10,12,1,"39",0
"351",10,12,1,"33",0
"352",10,12,1,"50",0
"353",10,12,0,"65",0
"354",10,12,1,"16",0
"355",10,12,1,"15",0
"356",10,12,2,"64",0
"357",10,12,3,"81",0
"358",10,12,0,"47",0
"359",10,12,3,"46",0
"360",10,12,0,"30",0
"361",10,12,2,"79",0
"362",10,12,2,"84",0
"363",10,12,1,"78",0
"364",10,12,7,"94",0
"365",10,12,1,"66",0
"366",10,12,1,"1",0
"367",10,12,1,"83",0
"368",10,12,2,"27",0
"369",10,12,2,"87",0
"370",10,12,3,"10",0
"371",10,12,2,"92",0
"372",10,12,8,"86",0
"373",10,12,1,"89",0
"374",10,12,0,"8",0
"375",10,12,3,"24",0
"376",10,12,3,"18",0
"377",10,13,3,"51",4
"378",10,13,2,"45",4
"379",10,13,2,"18",4
"380",10,13,3,"29",4
"381",10,13,5,"14",4
"382",10,13,2,"19",4
"383",10,13,4,"46",4
"384",10,13,6,"80",4
"385",10,13,1,"2",4
"386",10,13,5,"67",4
"387",10,13,4,"84",4
"388",10,13,4,"63",4
"389",10,13,4,"31",4
"390",10,13,6,"47",4
"391",10,13,7,"69",4
"392",10,13,3,"62",4
"393",10,13,8,"70",4
"394",10,13,2,"13",4
"395",10,13,5,"3",4
"396",10,13,4,"64",4
"397",10,13,2,"48",4
"398",10,13,4,"24",4
"399",10,13,3,"68",4
"400",10,13,4,"25",4
"401",10,13,2,"35",4
"402",10,13,6,"82",4
"403",10,13,7,"15",4
"404",10,13,4,"23",4
"405",10,13,7,"57",4
"406",10,13,3,"41",4
"407",10,13,3,"34",4
"408",10,13,4,"16",4
"409",10,13,3,"65",4
"410",10,13,3,"66",4
"411",10,13,5,"52",4
"412",10,13,7,"85",4
"413",10,13,4,"4",4
"414",10,13,1,"91",4
"415",10,13,5,"32",4
"416",10,13,4,"9",4
"417",10,13,7,"40",4
"418",10,13,6,"90",4
"419",10,13,2,"53",4
"420",10,13,4,"12",4
"421",10,13,5,"49",4
"422",10,13,3,"50",4
"423",10,13,1,"94",4
"424",10,13,3,"30",4
"425",10,13,2,"86",4
"426",10,13,2,"42",4
"427",10,13,5,"36",4
"428",10,13,4,"59",4
"429",10,13,4,"10",4
"430",10,13,4,"76",4
"431",10,13,7,"58",4
"432",10,13,5,"8",4
"433",10,13,2,"79",4
"434",10,13,2,"33",4
"435",10,13,11,"1",4
"436",10,13,6,"17",4
"437",10,13,2,"81",4
"438",10,13,8,"26",4
"439",10,13,6,"5",4
"440",10,13,3,"92",4
"441",10,13,4,"11",4
"442",10,13,4,"77",4
"443",10,13,5,"88",4
"444",10,13,7,"73",4
"445",10,13,3,"75",4
"446",10,13,5,"89",4
"447",10,13,3,"78",4
"448",10,13,1,"27",4
"449",10,13,3,"83",4
"450",10,13,5,"20",4
"451",10,13,5,"21",4
"452",10,13,3,"56",4
"453",10,13,5,"71",4
"454",10,13,3,"6",4
"455",10,13,12,"72",4
"456",10,13,8,"55",4
"457",10,13,5,"7",4
"458",10,13,4,"60",4
"459",10,13,5,"74",4
"460",10,13,4,"22",4
"461",10,13,3,"54",4
"462",10,13,5,"43",4
"463",10,13,4,"39",4
"464",10,13,5,"28",4
"465",10,13,1,"61",4
"466",10,13,2,"38",4
"467",10,13,2,"93",4
"468",10,13,6,"37",4
"469",10,13,5,"87",4
"470",10,13,4,"44",4
"471",10,14,1,"68",2
"472",10,14,0,"34",2
"473",10,14,2,"18",2
"474",10,14,1,"2",2
"475",10,14,4,"51",2
"476",10,14,4,"20",2
"477",10,14,3,"69",2
"478",10,14,3,"70",2
"479",10,14,3,"1",2
"480",10,14,2,"19",2
"481",10,14,1,"30",2
"482",10,14,1,"53",2
"483",10,14,2,"21",2
"484",10,14,2,"36",2
"485",10,14,0,"35",2
"486",10,14,3,"14",2
"487",10,14,2,"50",2
"488",10,14,2,"7",2
"489",10,14,2,"84",2
"490",10,14,1,"82",2
"491",10,14,3,"3",2
"492",10,14,3,"85",2
"493",10,14,0,"52",2
"494",10,14,1,"80",2
"495",10,14,5,"81",2
"496",10,14,4,"46",2
"497",10,14,3,"37",2
"498",10,14,3,"83",2
"499",10,14,0,"79",2
"500",10,14,4,"23",2
"501",10,14,2,"78",2
"502",10,14,4,"17",2
"503",10,14,0,"49",2
"504",10,14,2,"16",2
"505",10,14,3,"65",2
"506",10,14,3,"6",2
"507",10,14,4,"47",2
"508",10,14,4,"86",2
"509",10,14,2,"64",2
"510",10,14,2,"67",2
"511",10,14,3,"29",2
"512",10,14,2,"25",2
"513",10,14,6,"13",2
"514",10,14,4,"73",2
"515",10,14,2,"57",2
"516",10,14,2,"62",2
"517",10,14,4,"54",2
"518",10,14,1,"71",2
"519",10,14,4,"88",2
"520",10,14,4,"4",2
"521",10,14,1,"48",2
"522",10,14,2,"15",2
"523",10,14,2,"45",2
"524",10,14,3,"11",2
"525",10,14,3,"40",2
"526",10,14,3,"63",2
"527",10,14,3,"24",2
"528",10,14,2,"89",2
"529",10,14,2,"8",2
"530",10,14,2,"33",2
"531",10,14,1,"66",2
"532",10,14,3,"39",2
"533",10,14,5,"5",2
"534",10,14,2,"87",2
"535",10,14,3,"59",2
"536",10,14,1,"31",2
"537",10,14,0,"44",2
"538",10,14,1,"77",2
"539",10,14,1,"12",2
"540",10,14,1,"26",2
"541",10,14,3,"58",2
"542",10,14,1,"91",2
"543",10,14,2,"72",2
"544",10,14,6,"55",2
"545",10,14,2,"32",2
"546",10,14,2,"22",2
"547",10,14,2,"43",2
"548",10,14,1,"74",2
"549",10,14,3,"9",2
"550",10,14,4,"75",2
"551",10,14,1,"92",2
"552",10,14,3,"90",2
"553",10,14,3,"38",2
"554",10,14,1,"10",2
"555",10,14,3,"56",2
"556",10,14,2,"61",2
"557",10,14,4,"41",2
"558",10,14,0,"94",2
"559",10,14,1,"42",2
"560",10,14,2,"76",2
"561",10,14,0,"28",2
"562",10,14,0,"60",2
"563",10,14,2,"27",2
"564",10,14,2,"93",2
"565",10,15,6,"39",1
"566",10,15,2,"74",1
"567",10,15,0,"20",1
"568",10,15,3,"57",1
"569",10,15,4,"17",1
"570",10,15,3,"51",1
"571",10,15,1,"68",1
"572",10,15,2,"69",1
"573",10,15,1,"22",1
"574",10,15,5,"6",1
"575",10,15,6,"88",1
"576",10,15,3,"21",1
"577",10,15,2,"67",1
"578",10,15,1,"73",1
"579",10,15,3,"19",1
"580",10,15,2,"40",1
"581",10,15,2,"90",1
"582",10,15,2,"25",1
"583",10,15,3,"8",1
"584",10,15,4,"16",1
"585",10,15,1,"87",1
"586",10,15,3,"54",1
"587",10,15,4,"56",1
"588",10,15,2,"85",1
"589",10,15,1,"7",1
"590",10,15,2,"23",1
"591",10,15,1,"2",1
"592",10,15,3,"52",1
"593",10,15,2,"35",1
"594",10,15,1,"41",1
"595",10,15,2,"13",1
"596",10,15,2,"30",1
"597",10,15,3,"78",1
"598",10,15,2,"1",1
"599",10,15,0,"5",1
"600",10,15,5,"37",1
"601",10,15,4,"71",1
"602",10,15,3,"3",1
"603",10,15,0,"18",1
"604",10,15,3,"89",1
"605",10,15,5,"24",1
"606",10,15,2,"58",1
"607",10,15,0,"48",1
"608",10,15,1,"81",1
"609",10,15,3,"75",1
"610",10,15,3,"12",1
"611",10,15,7,"62",1
"612",10,15,2,"38",1
"613",10,15,3,"15",1
"614",10,15,2,"32",1
"615",10,15,1,"4",1
"616",10,15,3,"53",1
"617",10,15,0,"34",1
"618",10,15,4,"84",1
"619",10,15,1,"59",1
"620",10,15,3,"26",1
"621",10,15,4,"76",1
"622",10,15,2,"80",1
"623",10,15,1,"47",1
"624",10,15,1,"94",1
"625",10,15,3,"50",1
"626",10,15,1,"55",1
"627",10,15,2,"72",1
"628",10,15,0,"82",1
"629",10,15,0,"36",1
"630",10,15,5,"70",1
"631",10,15,1,"9",1
"632",10,15,2,"31",1
"633",10,15,3,"65",1
"634",10,15,3,"83",1
"635",10,15,0,"10",1
"636",10,15,2,"14",1
"637",10,15,0,"63",1
"638",10,15,4,"49",1
"639",10,15,1,"33",1
"640",10,15,3,"45",1
"641",10,15,2,"61",1
"642",10,15,4,"42",1
"643",10,15,3,"86",1
"644",10,15,0,"66",1
"645",10,15,3,"91",1
"646",10,15,2,"64",1
"647",10,15,2,"46",1
"648",10,15,2,"29",1
"649",10,15,3,"92",1
"650",10,15,3,"77",1
"651",10,15,1,"60",1
"652",10,15,1,"43",1
"653",10,15,0,"79",1
"654",10,15,1,"28",1
"655",10,15,0,"27",1
"656",10,15,0,"11",1
"657",10,15,4,"93",1
"658",10,15,2,"44",1
"659",10,16,3,"60",2
"660",10,16,1,"13",2
"661",10,16,4,"41",2
"662",10,16,0,"20",2
"663",10,16,4,"40",2
"664",10,16,4,"39",2
"665",10,16,2,"57",2
"666",10,16,4,"71",2
"667",10,16,2,"74",2
"668",10,16,2,"27",2
"669",10,16,2,"76",2
"670",10,16,3,"25",2
"671",10,16,1,"32",2
"672",10,16,3,"47",2
"673",10,16,4,"58",2
"674",10,16,0,"31",2
"675",10,16,1,"35",2
"676",10,16,2,"73",2
"677",10,16,6,"56",2
"678",10,16,5,"68",2
"679",10,16,1,"23",2
"680",10,16,2,"61",2
"681",10,16,1,"55",2
"682",10,16,1,"54",2
"683",10,16,1,"36",2
"684",10,16,6,"59",2
"685",10,16,2,"75",2
"686",10,16,1,"69",2
"687",10,16,4,"34",2
"688",10,16,7,"51",2
"689",10,16,1,"18",2
"690",10,16,2,"67",2
"691",10,16,1,"37",2
"692",10,16,2,"42",2
"693",10,16,0,"72",2
"694",10,16,1,"16",2
"695",10,16,2,"49",2
"696",10,16,0,"64",2
"697",10,16,2,"70",2
"698",10,16,0,"53",2
"699",10,16,4,"80",2
"700",10,16,5,"30",2
"701",10,16,3,"24",2
"702",10,16,2,"46",2
"703",10,16,2,"78",2
"704",10,16,4,"12",2
"705",10,16,2,"77",2
"706",10,16,3,"50",2
"707",10,16,7,"28",2
"708",10,16,1,"11",2
"709",10,16,2,"93",2
"710",10,16,0,"81",2
"711",10,16,1,"26",2
"712",10,16,1,"9",2
"713",10,16,0,"91",2
"714",10,16,2,"52",2
"715",10,16,1,"8",2
"716",10,16,4,"90",2
"717",10,16,2,"7",2
"718",10,16,2,"22",2
"719",10,16,0,"43",2
"720",10,16,5,"6",2
"721",10,16,3,"88",2
"722",10,16,4,"5",2
"723",10,16,4,"87",2
"724",10,16,2,"21",2
"725",10,16,0,"4",2
"726",10,16,0,"3",2
"727",10,16,3,"85",2
"728",10,16,0,"19",2
"729",10,16,0,"2",2
"730",10,16,3,"84",2
"731",10,16,0,"44",2
"732",10,16,0,"38",2
"733",10,16,2,"17",2
"734",10,16,3,"66",2
"735",10,16,3,"82",2
"736",10,16,4,"65",2
"737",10,16,3,"15",2
"738",10,16,5,"48",2
"739",10,16,2,"14",2
"740",10,16,3,"63",2
"741",10,16,4,"29",2
"742",10,16,0,"79",2
"743",10,16,7,"62",2
"744",10,16,4,"45",2
"745",10,16,1,"94",2
"746",10,16,1,"33",2
"747",10,16,5,"1",2
"748",10,16,3,"83",2
"749",10,16,4,"86",2
"750",10,16,5,"89",2
"751",10,16,3,"10",2
"752",10,16,3,"92",2
"753",10,17,5,"80",1
"754",10,17,1,"94",1
"755",10,17,5,"36",1
"756",10,17,2,"78",1
"757",10,17,4,"81",1
"758",10,17,1,"29",1
"759",10,17,2,"14",1
"760",10,17,4,"31",1
"761",10,17,0,"69",1
"762",10,17,0,"83",1
"763",10,17,1,"2",1
"764",10,17,1,"3",1
"765",10,17,2,"50",1
"766",10,17,2,"18",1
"767",10,17,1,"67",1
"768",10,17,2,"34",1
"769",10,17,1,"9",1
"770",10,17,5,"15",1
"771",10,17,0,"48",1
"772",10,17,2,"47",1
"773",10,17,1,"12",1
"774",10,17,1,"25",1
"775",10,17,1,"46",1
"776",10,17,3,"62",1
"777",10,17,5,"64",1
"778",10,17,4,"1",1
"779",10,17,2,"17",1
"780",10,17,5,"65",1
"781",10,17,5,"19",1
"782",10,17,2,"4",1
"783",10,17,2,"37",1
"784",10,17,2,"90",1
"785",10,17,1,"8",1
"786",10,17,4,"35",1
"787",10,17,4,"51",1
"788",10,17,0,"45",1
"789",10,17,1,"49",1
"790",10,17,4,"82",1
"791",10,17,1,"10",1
"792",10,17,1,"79",1
"793",10,17,4,"63",1
"794",10,17,4,"85",1
"795",10,17,2,"89",1
"796",10,17,2,"60",1
"797",10,17,0,"53",1
"798",10,17,3,"42",1
"799",10,17,2,"66",1
"800",10,17,3,"7",1
"801",10,17,2,"40",1
"802",10,17,3,"16",1
"803",10,17,1,"91",1
"804",10,17,3,"86",1
"805",10,17,2,"13",1
"806",10,17,2,"30",1
"807",10,17,5,"54",1
"808",10,17,7,"74",1
"809",10,17,3,"20",1
"810",10,17,9,"70",1
"811",10,17,5,"33",1
"812",10,17,1,"32",1
"813",10,17,2,"68",1
"814",10,17,1,"23",1
"815",10,17,0,"84",1
"816",10,17,5,"26",1
"817",10,17,0,"92",1
"818",10,17,0,"43",1
"819",10,17,4,"61",1
"820",10,17,3,"44",1
"821",10,17,2,"75",1
"822",10,17,2,"24",1
"823",10,17,1,"52",1
"824",10,17,3,"73",1
"825",10,17,3,"57",1
"826",10,17,1,"71",1
"827",10,17,3,"38",1
"828",10,17,5,"5",1
"829",10,17,2,"21",1
"830",10,17,2,"58",1
"831",10,17,1,"59",1
"832",10,17,3,"55",1
"833",10,17,2,"77",1
"834",10,17,2,"87",1
"835",10,17,1,"22",1
"836",10,17,4,"11",1
"837",10,17,2,"41",1
"838",10,17,3,"72",1
"839",10,17,0,"28",1
"840",10,17,8,"56",1
"841",10,17,2,"93",1
"842",10,17,1,"27",1
"843",10,17,2,"39",1
"844",10,17,3,"88",1
"845",10,17,1,"76",1
"846",10,17,2,"6",1
"847",10,18,3,"18",4
"848",10,18,2,"34",4
"849",10,18,8,"51",4
"850",10,18,8,"3",4
"851",10,18,2,"50",4
"852",10,18,3,"52",4
"853",10,18,2,"36",4
"854",10,18,5,"49",4
"855",10,18,3,"2",4
"856",10,18,5,"12",4
"857",10,18,5,"35",4
"858",10,18,3,"68",4
"859",10,18,2,"84",4
"860",10,18,3,"85",4
"861",10,18,3,"16",4
"862",10,18,2,"17",4
"863",10,18,5,"67",4
"864",10,18,1,"31",4
"865",10,18,3,"53",4
"866",10,18,3,"65",4
"867",10,18,4,"79",4
"868",10,18,2,"83",4
"869",10,18,4,"45",4
"870",10,18,2,"13",4
"871",10,18,2,"66",4
"872",10,18,2,"69",4
"873",10,18,5,"48",4
"874",10,18,4,"1",4
"875",10,18,2,"4",4
"876",10,18,3,"47",4
"877",10,18,4,"14",4
"878",10,18,2,"19",4
"879",10,18,4,"46",4
"880",10,18,1,"73",4
"881",10,18,1,"94",4
"882",10,18,4,"40",4
"883",10,18,4,"78",4
"884",10,18,3,"56",4
"885",10,18,6,"33",4
"886",10,18,1,"5",4
"887",10,18,7,"15",4
"888",10,18,5,"20",4
"889",10,18,4,"37",4
"890",10,18,5,"70",4
"891",10,18,4,"63",4
"892",10,18,3,"80",4
"893",10,18,3,"74",4
"894",10,18,3,"30",4
"895",10,18,2,"41",4
"896",10,18,9,"7",4
"897",10,18,7,"29",4
"898",10,18,2,"22",4
"899",10,18,5,"6",4
"900",10,18,5,"82",4
"901",10,18,3,"38",4
"902",10,18,3,"32",4
"903",10,18,8,"55",4
"904",10,18,0,"81",4
"905",10,18,4,"54",4
"906",10,18,3,"77",4
"907",10,18,3,"8",4
"908",10,18,2,"75",4
"909",10,18,5,"89",4
"910",10,18,2,"57",4
"911",10,18,5,"24",4
"912",10,18,3,"23",4
"913",10,18,6,"71",4
"914",10,18,4,"87",4
"915",10,18,0,"21",4
"916",10,18,4,"90",4
"917",10,18,4,"64",4
"918",10,18,2,"60",4
"919",10,18,4,"11",4
"920",10,18,2,"62",4
"921",10,18,2,"9",4
"922",10,18,1,"25",4
"923",10,18,3,"58",4
"924",10,18,6,"72",4
"925",10,18,3,"92",4
"926",10,18,1,"39",4
"927",10,18,3,"88",4
"928",10,18,3,"59",4
"929",10,18,7,"27",4
"930",10,18,5,"86",4
"931",10,18,4,"26",4
"932",10,18,4,"42",4
"933",10,18,3,"91",4
"934",10,18,2,"10",4
"935",10,18,5,"44",4
"936",10,18,3,"61",4
"937",10,18,3,"43",4
"938",10,18,1,"28",4
"939",10,18,5,"93",4
"940",10,18,2,"76",4
"941",10,19,2,"6",2
"942",10,19,3,"45",2
"943",10,19,2,"56",2
"944",10,19,2,"40",2
"945",10,19,3,"57",2
"946",10,19,1,"52",2
"947",10,19,2,"89",2
"948",10,19,2,"88",2
"949",10,19,4,"1",2
"950",10,19,4,"23",2
"951",10,19,3,"35",2
"952",10,19,3,"3",2
"953",10,19,2,"54",2
"954",10,19,2,"78",2
"955",10,19,2,"24",2
"956",10,19,0,"84",2
"957",10,19,4,"74",2
"958",10,19,2,"55",2
"959",10,19,3,"5",2
"960",10,19,2,"8",2
"961",10,19,1,"68",2
"962",10,19,2,"69",2
"963",10,19,3,"51",2
"964",10,19,3,"19",2
"965",10,19,2,"38",2
"966",10,19,1,"22",2
"967",10,19,3,"41",2
"968",10,19,1,"83",2
"969",10,19,1,"20",2
"970",10,19,2,"53",2
"971",10,19,3,"82",2
"972",10,19,2,"36",2
"973",10,19,1,"73",2
"974",10,19,2,"63",2
"975",10,19,4,"14",2
"976",10,19,2,"34",2
"977",10,19,1,"29",2
"978",10,19,0,"39",2
"979",10,19,2,"87",2
"980",10,19,5,"25",2
"981",10,19,2,"71",2
"982",10,19,0,"85",2
"983",10,19,1,"21",2
"984",10,19,1,"33",2
"985",10,19,2,"7",2
"986",10,19,1,"2",2
"987",10,19,1,"31",2
"988",10,19,3,"90",2
"989",10,19,3,"47",2
"990",10,19,2,"58",2
"991",10,19,3,"62",2
"992",10,19,1,"13",2
"993",10,19,2,"46",2
"994",10,19,1,"72",2
"995",10,19,4,"4",2
"996",10,19,2,"37",2
